Date,PX_LAST,GARCH_Volatility,Sigma_Annualized,VIX,SOFR3M,Daily_STIR,Theoretical_Spread
2020-06-30,3100.29,0.017653334282693982,0.28023799393859455,0.3043,0.0006499999999999,2.5793650793646827e-06,1.3754310854560572
2020-07-01,3115.86,0.017252286532042835,0.2738715582660859,0.2862,0.0006999999999999,2.777777777777381e-06,1.350934740529624
2020-07-02,3130.01,0.016313594976755257,0.25897029178756165,0.2768,0.000775,3.0753968253968252e-06,1.2832319805033876
2020-07-06,3179.72,0.015428165351098344,0.24491453222993842,0.2794,0.0008499999999999,3.373015873015476e-06,1.2328576625469623
2020-07-07,3145.32,0.015304550074740233,0.24295220055298591,0.2943,0.0008499999999999,3.373015873015476e-06,1.209748741256135
2020-07-08,3169.94,0.014908370906231143,0.2366630512259895,0.2808,0.0008499999999999,3.373015873015476e-06,1.1876569313958498
2020-07-09,3152.05,0.014244642713451805,0.2261266928085707,0.2926,0.000875,3.4722222222222224e-06,1.1283775489913523
2020-07-10,3185.04,0.013609318125411213,0.2160412276380109,0.2729,0.0009,3.5714285714285714e-06,1.0893339426643251
2020-07-13,3155.22,0.013215204622643062,0.2097848697380683,0.3218999999999999,0.0009,3.5714285714285714e-06,1.0478842626808955
2020-07-14,3197.52,0.012907267250634352,0.20489651550376134,0.2952,0.0009,3.5714285714285714e-06,1.03718768718295
2020-07-15,3226.56,0.01283266631995302,0.20371226244282073,0.2776,0.0009,3.5714285714285714e-06,1.0405583242151124
2020-07-16,3215.57,0.012414834278963822,0.19707938442130893,0.28,0.0008499999999999,3.373015873015476e-06,1.0032488634918764
2020-07-17,3224.73,0.01182699650224758,0.18774774901066718,0.2568,0.000875,3.4722222222222224e-06,0.9584679799526157
2020-07-20,3251.84,0.01122302324687532,0.17815997081717252,0.2446,0.000875,3.4722222222222224e-06,0.9171678333399313
2020-07-21,3257.3,0.010908618523475218,0.17316895056232823,0.2484,0.000925,3.6706349206349208e-06,0.8929708822431621
2020-07-22,3276.02,0.010355948633598719,0.1643955880479682,0.2432,0.0009499999999999,3.7698412698408733e-06,0.852601744024696
2020-07-23,3235.66,0.00996199372951591,0.1581417478241037,0.2608,0.0009,3.5714285714285714e-06,0.8100632489029067
2020-07-24,3215.63,0.010356361857253695,0.1644021477701297,0.2584,0.000925,3.6706349206349208e-06,0.8369183167933443
2020-07-27,3239.41,0.010088589810368415,0.16015139830545064,0.2473999999999999,0.000925,3.6706349206349208e-06,0.8213082174502233
2020-07-28,3218.44,0.009813623728059403,0.15578644706884645,0.2544,0.000925,3.6706349206349208e-06,0.7937515840141032
2020-07-29,3258.44,0.009620541614756485,0.15272136354236054,0.241,0.000875,3.4722222222222224e-06,0.7878055514839843
2020-07-30,3246.22,0.009858994202158652,0.1565066810168367,0.2476,0.000875,3.4722222222222224e-06,0.8043042173045478
2020-07-31,3271.12,0.009491321651186588,0.1506700602141759,0.2446,0.000875,3.4722222222222224e-06,0.7802485206195797
2020-08-03,3294.61,0.009294160149135082,0.1475402183989105,0.2428,0.0009,3.5714285714285714e-06,0.7695271556967782
2020-08-04,3306.51,0.009082011876388206,0.14417246897434968,0.2376,0.0009,3.5714285714285714e-06,0.7546780046997128
2020-08-05,3327.77,0.00870716191663347,0.13822191033950806,0.2299,0.0009,3.5714285714285714e-06,0.728181615224571
2020-08-06,3349.16,0.008502613020093242,0.13497479727231934,0.2264999999999999,0.0009,3.5714285714285714e-06,0.715645749918167
2020-08-07,3351.28,0.008318316058896656,0.1320491737120528,0.2221,0.0009,3.5714285714285714e-06,0.7005770719016482
2020-08-10,3360.47,0.00795917912489183,0.12634805162808288,0.2213,0.0009,3.5714285714285714e-06,0.6721683967490435
2020-08-11,3333.69,0.007653013847344977,0.12148782852125065,0.2403,0.0009,3.5714285714285714e-06,0.6411615937686292
2020-08-12,3380.35,0.007859765996504156,0.12476991713947057,0.2228,0.000925,3.6706349206349208e-06,0.6676995346695094
2020-08-13,3373.43,0.008597863875556985,0.13648685772665867,0.2213,0.000925,3.6706349206349208e-06,0.7289068890414683
2020-08-14,3372.85,0.008266186302938355,0.1312216394910199,0.2205,0.000925,3.6706349206349208e-06,0.700667549265745
2020-08-17,3381.99,0.007917238632020278,0.12568226694407328,0.2135,0.000925,3.6706349206349208e-06,0.6729082334571785
2020-08-18,3389.78,0.007613828385831124,0.12086577860420096,0.2151,0.0009499999999999,3.7698412698408733e-06,0.6486111122451348
2020-08-19,3374.85,0.007327146215047506,0.11631484022894337,0.2254,0.0009,3.5714285714285714e-06,0.6214398821675786
2020-08-20,3385.51,0.007241443201118822,0.11495434706015935,0.2271999999999999,0.0009,3.5714285714285714e-06,0.6161110788982569
2020-08-21,3397.16,0.0070103008560055005,0.11128507608440265,0.2254,0.000875,3.4722222222222224e-06,0.5984976474153427
2020-08-24,3431.28,0.0068106356698760424,0.10811548951654684,0.2237,0.000875,3.4722222222222224e-06,0.5872913398889068
2020-08-25,3443.62,0.007189401819301572,0.11412821573512372,0.2203,0.0009,3.5714285714285714e-06,0.622182465496735
2020-08-26,3478.73,0.006978970315211965,0.1107877191681175,0.2327,0.000925,3.6706349206349208e-06,0.6101292734882691
2020-08-27,3484.55,0.007349049033358505,0.11666253669051736,0.2447,0.0009,3.5714285714285714e-06,0.6435579125413824
2020-08-28,3508.01,0.007074880899004317,0.11231025248499901,0.2296,0.000875,3.4722222222222224e-06,0.6237201073269034
2020-08-31,3500.31,0.00706896939011529,0.11221641019063794,0.2641,0.0009,3.5714285714285714e-06,0.6218310426343123
2020-09-01,3526.65,0.0068802965456675556,0.10922132163727866,0.2612,0.000875,3.4722222222222224e-06,0.6097886082455943
2020-09-02,3580.84,0.0069691836706703625,0.1106323610023563,0.2657,0.0009,3.5714285714285714e-06,0.6271574933642796
2020-09-03,3455.06,0.00812489614076811,0.12897872770020516,0.336,0.0009,3.5714285714285714e-06,0.7054775525997456
2020-09-04,3426.96,0.013940596304547036,0.22130010569866507,0.3075,0.000925,3.6706349206349208e-06,1.2006050469259435
2020-09-08,3331.84,0.013474016871524644,0.21389338681885645,0.3146,0.000925,3.6706349206349208e-06,1.1282127512115494
2020-09-09,3398.96,0.015688795991544973,0.24905191538193006,0.2880999999999999,0.0009499999999999,3.7698412698408733e-06,1.340125416439605
2020-09-10,3339.19,0.015988446282426443,0.25380871628169327,0.2971,0.000925,3.6706349206349208e-06,1.3417053985195935
2020-09-11,3340.97,0.016182141861620234,0.2568835382772896,0.2687,0.000925,3.6706349206349208e-06,1.3586836634674455
2020-09-14,3383.54,0.015261078910627283,0.24226211721631385,0.2585,0.000925,3.6706349206349208e-06,1.297676167351824
2020-09-15,3401.2,0.014880438347354143,0.2362196356003682,0.2559,0.000925,3.6706349206349208e-06,1.2719137774462297
2020-09-16,3385.49,0.014115006412635663,0.22406878033149547,0.2603999999999999,0.000725,2.876984126984127e-06,1.200915343963402
2020-09-17,3357.01,0.013444312503762507,0.21342184459915034,0.2646,0.000725,2.876984126984127e-06,1.1342296962678802
2020-09-22,3315.57,0.013042375866259299,0.2070412982853163,0.2686,0.0006999999999999,2.777777777777381e-06,1.0867376017737342
2020-09-23,3236.92,0.013026074573147845,0.20678252327958624,0.2858,0.000725,2.876984126984127e-06,1.0596325899911108
2020-09-24,3246.59,0.014608626568118618,0.23190475737271707,0.2851,0.0006999999999999,2.777777777777381e-06,1.191918640992526
2020-09-25,3298.46,0.013810293753333418,0.2192316168244141,0.2638,0.0006999999999999,2.777777777777381e-06,1.1447849665288459
2020-09-28,3351.6,0.013888195121824288,0.22046826271132478,0.2619,0.0006999999999999,2.777777777777381e-06,1.1697896390521692
2020-09-29,3335.47,0.013970623866308853,0.22177677846406144,0.2627,0.0006999999999999,2.777777777777381e-06,1.1710693598436137
2020-09-30,3363.0,0.013319044855932955,0.21143328233827624,0.2637,0.0006749999999999,2.6785714285710317e-06,1.1256664680146287
2020-10-01,3380.8,0.012807756525488916,0.2033168317146502,0.267,0.0006749999999999,2.6785714285710317e-06,1.0881839703307605
2020-10-02,3348.44,0.012198193193174962,0.19364031380077093,0.2763,0.0006749999999999,2.6785714285710317e-06,1.0264736637651595
2020-10-05,3408.63,0.01201206549270005,0.1906856281554293,0.2796,0.000725,2.876984126984127e-06,1.028980953543396
2020-10-06,3360.95,0.012582288420313814,0.19973763650542856,0.2948,0.000725,2.876984126984127e-06,1.0627508706512572
2020-10-07,3419.45,0.012805947660644261,0.20328811687544449,0.2805999999999999,0.000725,2.876984126984127e-06,1.1004688692236186
2020-10-08,3446.83,0.013182588339808933,0.20926710229964562,0.2636,0.000725,2.876984126984127e-06,1.1419059478660074
2020-10-09,3477.13,0.012668870627925797,0.20111208644125417,0.25,0.000725,2.876984126984127e-06,1.1070535036143383
2020-10-12,3534.22,0.012246871706097834,0.19441306123708912,0.2507,0.000725,2.876984126984127e-06,1.0877485944489536
2020-10-13,3511.93,0.012584056389742684,0.19976570215003467,0.2607,0.00075,2.9761904761904763e-06,1.110647614619893
2020-10-14,3488.67,0.012120957282448294,0.19241423172837283,0.264,0.00075,2.9761904761904763e-06,1.0626899995559143
2020-10-15,3483.34,0.011718137333168408,0.18601966327479144,0.2697,0.0007999999999999,3.174603174602778e-06,1.0258036341356274
2020-10-16,3483.81,0.011128469425138818,0.17665897543021944,0.2741,0.0007999999999999,3.174603174602778e-06,0.9743156584288499
2020-10-19,3426.92,0.010558533284104067,0.16761151967602472,0.2918,0.0007999999999999,3.174603174602778e-06,0.9093212582325805
2020-10-20,3443.12,0.011420833977717638,0.18130011881998478,0.2935,0.0008249999999999,3.273809523809127e-06,0.9882339296075315
2020-10-21,3435.56,0.010897473574128552,0.17299202997625407,0.2865,0.0007999999999999,3.174603174602778e-06,0.9408776373929868
2020-10-22,3453.49,0.01038601743909794,0.16487291553739847,0.2811,0.0008249999999999,3.273809523809127e-06,0.9013989237994338
2020-10-23,3465.39,0.00996503408191993,0.1581900119222579,0.2755,0.0008249999999999,3.273809523809127e-06,0.8678420547797714
2020-10-26,3400.97,0.009514507981338379,0.15103813179456316,0.3246,0.0007999999999999,3.174603174602778e-06,0.8132029062949186
2020-10-27,3390.68,0.010976021475161345,0.1742389392490874,0.3335,0.0007999999999999,3.174603174602778e-06,0.9352797615559894
2020-10-28,3271.03,0.01048584072062101,0.16645756100518508,0.4028,0.0008249999999999,3.273809523809127e-06,0.8619807528019692
2020-10-29,3310.11,0.015304842360450951,0.24295684044479993,0.3759,0.0008249999999999,3.273809523809127e-06,1.2731543634936315
2020-10-30,3269.96,0.014859595813709362,0.2358887706360687,0.3802,0.0008249999999999,3.273809523809127e-06,1.221122444020125
2020-11-02,3310.24,0.014619403374531593,0.2320758338708944,0.3713,0.0008499999999999,3.373015873015476e-06,1.216182944565162
2020-11-03,3369.16,0.014268195739849358,0.22650058551139587,0.3555,0.0008499999999999,3.373015873015476e-06,1.2080932909452713
2020-11-04,3443.44,0.014488105385624,0.22999154291313992,0.2957,0.0008499999999999,3.373015873015476e-06,1.253758510134162
2020-11-05,3510.45,0.015205819825053313,0.24138490642768048,0.2758,0.0009,3.5714285714285714e-06,1.34147445692372
2020-11-06,3509.44,0.015491163630820735,0.24591459891696038,0.2486,0.0009,3.5714285714285714e-06,1.3662546035740206
2020-11-09,3550.5,0.014620388105265175,0.2320914659866709,0.2575,0.0009,3.5714285714285714e-06,1.3045423890215488
2020-11-10,3545.53,0.01422140166260095,0.22575775256401567,0.248,0.000875,3.4722222222222224e-06,1.267165513908708
2020-11-11,3572.66,0.013450864156603558,0.21352584886371345,0.2345,0.000875,3.4722222222222224e-06,1.2076793871485734
2020-11-12,3537.01,0.012895580568162788,0.20471099517093452,0.2535,0.000875,3.4722222222222224e-06,1.1462701085397384
2020-11-13,3585.15,0.012671401799875298,0.2011522675502777,0.231,0.000875,3.4722222222222224e-06,1.1416731152677357
2020-11-16,3626.91,0.012644181886776053,0.20072016482566135,0.2245,0.000875,3.4722222222222224e-06,1.1524903415698873
2020-11-17,3609.53,0.01243876986899542,0.19745935013355215,0.2271,0.000875,3.4722222222222224e-06,1.128334507118666
2020-11-18,3567.79,0.011906840795558475,0.18901523787291713,0.2384,0.000875,3.4722222222222224e-06,1.0675927430490901
2020-11-19,3581.87,0.011946465440471421,0.18964425961029052,0.2311,0.0007999999999999,3.174603174602778e-06,1.0753727646379048
2020-11-20,3557.54,0.011358620578334743,0.18031251172208632,0.237,0.0008249999999999,3.273809523809127e-06,1.015512253162342
2020-11-23,3577.59,0.011037249176606301,0.17521089887731617,0.2266,0.0008249999999999,3.273809523809127e-06,0.9923416030680983
2020-11-24,3635.41,0.010581122416374298,0.16797011103394338,0.2164,0.0008249999999999,3.273809523809127e-06,0.9667071284362692
2020-11-25,3629.65,0.011140919609250339,0.17685661597583574,0.2125,0.0008249999999999,3.273809523809127e-06,1.0162383340275483
2020-11-27,3638.35,0.01059521116064851,0.1681937629157519,0.2084,0.0008249999999999,3.273809523809127e-06,0.9687771257681561
2020-11-30,3621.63,0.010074180840379638,0.15992266299801725,0.2057,0.0008249999999999,3.273809523809127e-06,0.9169034502988325
2020-12-01,3662.45,0.009731850947340968,0.15448834441807527,0.2077,0.0008249999999999,3.273809523809127e-06,0.8957296267163883
2020-12-02,3669.01,0.009827947128490335,0.1560138240016607,0.2117,0.0008499999999999,3.373015873015476e-06,0.9061946473012767
2020-12-03,3666.72,0.009356592838621561,0.14853130661928335,0.2128,0.0008499999999999,3.373015873015476e-06,0.8621945332646419
2020-12-04,3699.12,0.008927652742527952,0.1417220936896363,0.2079,0.0008499999999999,3.373015873015476e-06,0.8299377064585087
2020-12-07,3691.96,0.008885723048003417,0.14105648042407135,0.213,0.0008249999999999,3.273809523809127e-06,0.824440934841391
2020-12-08,3702.25,0.008526184597040055,0.13534898445598467,0.2067999999999999,0.0008249999999999,3.273809523809127e-06,0.7932868595759146
2020-12-09,3672.82,0.00817383732583234,0.1297556449274976,0.2227,0.0008249999999999,3.273809523809127e-06,0.7544586164275415
2020-12-10,3668.1,0.008306286873999256,0.1318582163217728,0.2251999999999999,0.0008499999999999,3.373015873015476e-06,0.7656986491094813
2020-12-11,3663.46,0.00797575391799331,0.12661116831155608,0.2330999999999999,0.0008249999999999,3.273809523809127e-06,0.7342990867493882
2020-12-14,3647.49,0.007672564686408098,0.12179818846975263,0.2471999999999999,0.0008499999999999,3.373015873015476e-06,0.7033062178262526
2020-12-15,3694.62,0.007546566622376769,0.1197980312111377,0.2289,0.0008499999999999,3.373015873015476e-06,0.7006949312899451
2020-12-16,3701.17,0.008186219559819581,0.12995220679833153,0.225,0.0006499999999999,2.5793650793646827e-06,0.7614339036459796
2020-12-17,3722.48,0.00784327032244845,0.12450805643191187,0.2193,0.0006749999999999,2.6785714285710317e-06,0.7337351848601656
2020-12-22,3687.26,0.0076818162025147204,0.12194505173496323,0.2423,0.0006999999999999,2.777777777777381e-06,0.7118319268271307
2020-12-23,3690.01,0.008065185119264066,0.12803084461962919,0.2330999999999999,0.0006999999999999,2.777777777777381e-06,0.7479140154737252
2020-12-24,3703.06,0.007726322894827664,0.12265157357219193,0.2153,0.0006999999999999,2.777777777777381e-06,0.7190240083127719
2020-12-28,3735.36,0.0074646460846212155,0.11849758299011846,0.217,0.000725,2.876984126984127e-06,0.70073123187899
2020-12-29,3727.04,0.007594293619030122,0.1205556737949504,0.2307999999999999,0.000725,2.876984126984127e-06,0.7113137879191527
2020-12-30,3732.04,0.007357770474252125,0.11680098527258938,0.2276999999999999,0.0006999999999999,2.777777777777381e-06,0.6900845670609215
2020-12-31,3756.07,0.00707964770683933,0.11238592321347347,0.2275,0.0006999999999999,2.777777777777381e-06,0.6682748453795284
2021-01-04,3700.65,0.007049430761589741,0.11190624407841068,0.2697,0.0006499999999999,2.5793650793646827e-06,0.6556043876224749
2021-01-05,3726.86,0.00841350123476934,0.1335601915352072,0.2534,0.000725,2.876984126984127e-06,0.7880061909035021
2021-01-06,3748.14,0.008284739821186769,0.1315161674624035,0.2507,0.0007999999999999,3.174603174602778e-06,0.7803770094716356
2021-01-07,3803.79,0.008076474010884432,0.1282100502184595,0.2237,0.00075,2.9761904761904763e-06,0.7720547878396928
2021-01-08,3824.68,0.008900942527386466,0.1412980821692599,0.2155999999999999,0.00075,2.9761904761904763e-06,0.8555411219978168
2021-01-11,3799.61,0.008622175333861733,0.13687279016276072,0.2408,0.00075,2.9761904761904763e-06,0.8233143019961062
2021-01-12,3801.19,0.008564221118781397,0.13595279551957762,0.2332999999999999,0.000775,3.0753968253968252e-06,0.8181204291074664
2021-01-13,3809.84,0.008186250857681163,0.1299527036364814,0.2221,0.00075,2.9761904761904763e-06,0.7837933497672793
2021-01-14,3795.54,0.00785098373023587,0.12463050298450995,0.2325,0.000775,3.0753968253968252e-06,0.7488717339687128
2021-01-15,3768.25,0.007667705321703666,0.12172104844652648,0.2434,0.00075,2.9761904761904763e-06,0.7261308873866028
2021-01-19,3798.91,0.00778784823699968,0.12362825810048379,0.2324,0.00075,2.9761904761904763e-06,0.7435090741038266
2021-01-20,3851.85,0.007818630139719035,0.12411690565734457,0.2158,0.000725,2.876984126984127e-06,0.756850015815985
2021-01-21,3853.07,0.008555635321547678,0.13581650021385175,0.2132,0.0006749999999999,2.6785714285710317e-06,0.8284550541369526
2021-01-22,3841.47,0.008178896646681855,0.1298359591561218,0.2191,0.0006999999999999,2.777777777777381e-06,0.7895905727481249
2021-01-25,3855.36,0.007924141708458062,0.12579184988528713,0.2319,0.0006999999999999,2.777777777777381e-06,0.7677626119685783
2021-01-26,3849.62,0.007647796758758755,0.12140500980744902,0.2302,0.0006499999999999,2.5793650793646827e-06,0.7398846018224958
2021-01-27,3750.77,0.007379553759367937,0.1171467842035161,0.3721,0.000625,2.48015873015873e-06,0.6956012024513711
2021-01-28,3787.38,0.011062588402868135,0.17561314662393782,0.3021,0.000625,2.48015873015873e-06,1.0529443541255432
2021-01-29,3714.24,0.010865439155670155,0.17248349934844112,0.3309,0.000575,2.281746031746032e-06,1.0142080001307932
2021-02-01,3773.86,0.01215062999922037,0.19288527150418824,0.3024,0.0006,2.3809523809523808e-06,1.1523764225075865
2021-02-02,3826.31,0.012457459248212718,0.19775603483095505,0.2556,0.000625,2.48015873015873e-06,1.1978968147761861
2021-02-03,3830.17,0.012484934024083197,0.19819218337663821,0.2291,0.000625,2.48015873015873e-06,1.201749870891149
2021-02-04,3871.74,0.011816354992531648,0.1875788202809714,0.2177,0.000575,2.281746031746032e-06,1.1497396231108041
2021-02-05,3886.83,0.011630744929522915,0.18463235187565857,0.2087,0.00055,2.182539682539683e-06,1.13609032511863
2021-02-08,3915.59,0.01106514973987397,0.17565380658838542,0.2123999999999999,0.00055,2.182539682539683e-06,1.088840561672555
2021-02-09,3911.23,0.010700076675758646,0.16985845136028052,0.2163,0.00055,2.182539682539683e-06,1.0517439696055817
2021-02-10,3909.88,0.010177464998931601,0.1615622481854236,0.2198999999999999,0.00055,2.182539682539683e-06,1.0000295474252425
2021-02-11,3916.38,0.00968198833754142,0.1536968000265737,0.2125,0.00055,2.182539682539683e-06,0.9529259770355338
2021-02-12,3934.83,0.009220447162498525,0.14637006101269354,0.1997,0.00055,2.182539682539683e-06,0.9117751359616477
2021-02-16,3932.59,0.00887545906344662,0.140893544720484,0.2146,0.000575,2.281746031746032e-06,0.877160938656175
2021-02-17,3931.33,0.008483396279606552,0.13466974097429704,0.215,0.000575,2.281746031746032e-06,0.8381447774836488
2021-02-18,3913.97,0.008118863103043066,0.12888295619538073,0.2249,0.00055,2.182539682539683e-06,0.7985874851486869
2021-02-19,3906.71,0.007950590860226916,0.1262117171531011,0.2205,0.000575,2.281746031746032e-06,0.780585299859581
2021-02-22,3876.5,0.00766792048123366,0.12172446399817789,0.2345,0.00055,2.182539682539683e-06,0.7470113116039556
2021-02-23,3881.37,0.00784617243587098,0.124554126054267,0.2311,0.000575,2.281746031746032e-06,0.7653369517657893
2021-02-24,3925.43,0.007526475552092729,0.11947909535786956,0.2134,0.000575,2.281746031746032e-06,0.7424867057134179
2021-02-25,3829.34,0.007953664641540908,0.12626051191874962,0.2889,0.000575,2.281746031746032e-06,0.7654220916349459
2021-02-26,3811.15,0.011121081274637333,0.17654169217696555,0.2794999999999999,0.0005249999999999,2.0833333333329366e-06,1.0651550766239097
2021-03-01,3901.82,0.010696102156003907,0.1697953578151688,0.2335,0.00055,2.182539682539683e-06,1.0488238583419616
2021-03-02,3870.29,0.012434781365219947,0.1973960345989933,0.241,0.000575,2.281746031746032e-06,1.2094598168090442
2021-03-03,3819.72,0.01210390173918996,0.1921434833727529,0.2667,0.00055,2.182539682539683e-06,1.1618945138168328
2021-03-04,3768.47,0.012284185207207378,0.19500539470397502,0.2857,0.00055,2.182539682539683e-06,1.1633789478197514
2021-03-05,3841.94,0.012481068955444338,0.1981308273141265,0.2466,0.00055,2.182539682539683e-06,1.2050696343625305
2021-03-08,3821.35,0.013180240059145804,0.2092298244997863,0.2547,0.00055,2.182539682539683e-06,1.2657557772811288
2021-03-09,3875.44,0.012615980244086552,0.2002724776269418,0.2403,0.0005249999999999,2.0833333333329366e-06,1.2287168102260466
2021-03-10,3898.81,0.012650467246074536,0.2008199418112882,0.2256,0.00055,2.182539682539683e-06,1.2395053907506508
2021-03-11,3939.34,0.012082207743668812,0.19179910187019905,0.2191,0.0005249999999999,2.0833333333329366e-06,1.196133208249421
2021-03-12,3943.34,0.011831403591747454,0.1878177093876008,0.2069,0.00055,2.182539682539683e-06,1.1724930494314094
2021-03-15,3968.94,0.011209014522806619,0.1779375892167459,0.2003,0.0005249999999999,2.0833333333329366e-06,1.1180256054807387
2021-03-16,3962.71,0.01078016549079392,0.17112982188456763,0.1979,0.0005249999999999,2.0833333333329366e-06,1.0735629229925507
2021-03-17,3974.12,0.010261202487424315,0.16289153960521272,0.1923,0.00025,9.92063492063492e-07,1.0248233722733175
2021-03-18,3915.46,0.009774120823077513,0.15515935789296628,0.2158,0.0002249999999999,8.92857142856746e-07,0.9617679104902663
2021-03-23,3910.52,0.010542461633649953,0.16735639013446507,0.203,0.00015,5.952380952380952e-07,1.0360633891399402
2021-03-24,3889.14,0.010034640957606509,0.15929498681789916,0.212,0.00015,5.952380952380952e-07,0.9807655501122099
2021-03-25,3909.52,0.009748689679271349,0.1547556510005641,0.1981,0.00015,5.952380952380952e-07,0.9578102347678623
2021-03-26,3974.54,0.009382323950894896,0.14893977536347727,0.1886,0.0001749999999999,6.944444444440476e-07,0.9371456307590051
2021-03-29,3971.09,0.01022186182257551,0.16226702591160144,0.2073999999999999,0.0001749999999999,6.944444444440476e-07,1.0201159152155697
2021-03-30,3958.55,0.009730735278297993,0.15447063372107628,0.1961,0.0001749999999999,6.944444444440476e-07,0.968036161119926
2021-03-31,3972.89,0.009346935912087666,0.1483780076630559,0.1939999999999999,0.0001749999999999,6.944444444440476e-07,0.933223344551152
2021-04-01,4019.87,0.008950807213858481,0.14208965952691482,0.1732999999999999,0.0001749999999999,6.944444444440476e-07,0.9042405959293092
2021-04-05,4077.91,0.009214954510314073,0.14628286786238415,0.1791,0.000125,4.96031746031746e-07,0.9443666053649622
2021-04-06,4073.94,0.0097695638858115,0.15508701875649034,0.1812,0.00015,5.952380952380952e-07,1.0002293495005006
2021-04-07,4079.95,0.009314878514091018,0.1478691122463822,0.1716,0.0001749999999999,6.944444444440476e-07,0.9550845606561325
2021-04-08,4097.17,0.008879844692992965,0.1409631644312165,0.1694999999999999,0.0001999999999999,7.936507936503968e-07,0.9143219444306396
2021-04-09,4128.8,0.008543630400542283,0.13562592800091625,0.1669,0.0001999999999999,7.936507936503968e-07,0.8864945867387632
2021-04-12,4127.99,0.008450330833734851,0.1341448432937011,0.1691,0.0001999999999999,7.936507936503968e-07,0.8766417261822426
2021-04-13,4141.59,0.008086804336629286,0.1283740390557585,0.1664999999999999,0.0001999999999999,7.936507936503968e-07,0.8416932197389997
2021-04-14,4124.66,0.0077853926372351955,0.12358927666270578,0.1699,0.0001999999999999,7.936507936503968e-07,0.8070091622737436
2021-04-15,4170.42,0.0076295460872049655,0.12111528937830153,0.1657,0.0001999999999999,7.936507936503968e-07,0.7996285393296603
2021-04-16,4185.47,0.008006811554854814,0.12710419301222542,0.1625,0.0002249999999999,8.92857142856746e-07,0.8421968848765573
2021-04-19,4163.26,0.007722942957487301,0.12259791873029445,0.1729,0.0001749999999999,6.944444444440476e-07,0.8080275185277515
2021-04-20,4134.94,0.007662347029750104,0.12163598819875926,0.1868,0.0001749999999999,6.944444444440476e-07,0.7962341864174505
2021-04-21,4173.42,0.0077437770645340165,0.12292864992649669,0.175,0.00015,5.952380952380952e-07,0.8121845526327434
2021-04-22,4134.98,0.007896335499529915,0.12535044000292286,0.1871,0.00015,5.952380952380952e-07,0.8205570782249652
2021-04-23,4180.17,0.008214111055606267,0.13039497056760257,0.1732999999999999,0.00015,5.952380952380952e-07,0.8629076207118942
2021-04-26,4187.62,0.00848100949620678,0.13463185196244198,0.1764,0.00015,5.952380952380952e-07,0.8925336620250164
2021-04-27,4186.72,0.008114333610830225,0.12881105273561724,0.1755999999999999,0.00015,5.952380952380952e-07,0.8537614997667333
2021-04-28,4183.18,0.00777833206697058,0.12347719358449896,0.1728,0.000125,4.96031746031746e-07,0.8177166163663969
2021-04-29,4211.47,0.007481559159593084,0.1187660697318042,0.1761,0.0001749999999999,6.944444444440476e-07,0.7918366819271796
2021-04-30,4181.17,0.007430692549706901,0.11795858733302951,0.1861,0.0001749999999999,6.944444444440476e-07,0.7807947939677433
2021-05-03,4192.66,0.00758346686093926,0.12038380433846954,0.1830999999999999,0.0001749999999999,6.944444444440476e-07,0.7990376236939483
2021-05-04,4164.66,0.007309721447451565,0.11603823061867162,0.1948,0.00015,5.952380952380952e-07,0.7650506180357297
2021-05-05,4167.59,0.007425005786705652,0.11786831276903191,0.1914999999999999,0.00015,5.952380952380952e-07,0.7776632476766281
2021-05-06,4201.62,0.007139352577237297,0.11333370864826765,0.1839,0.00015,5.952380952380952e-07,0.7538507879180543
2021-05-07,4232.6,0.007256331387058461,0.11519068968497438,0.1669,0.00015,5.952380952380952e-07,0.7718521654262531
2021-05-10,4188.43,0.0072834523037806805,0.1156212208908249,0.1966,0.0001749999999999,6.944444444440476e-07,0.766652106303809
2021-05-11,4152.1,0.00786957191489913,0.12492558126816872,0.2184,0.0001749999999999,6.944444444440476e-07,0.8211617346366893
2021-05-12,4063.04,0.008126402754658958,0.12900264445426704,0.2759,0.000125,4.96031746031746e-07,0.8297728694421949
2021-05-13,4112.5,0.010545447988303359,0.16740379704490238,0.2312999999999999,0.0001,3.9682539682539683e-07,1.0898851420997744
2021-05-14,4173.85,0.01063193738358378,0.16877677363064053,0.1881,0.0001,3.9682539682539683e-07,1.1152161100308149
2021-05-17,4163.29,0.01102236075766062,0.17497455255364489,0.1972,0.0001,3.9682539682539683e-07,1.1532436472414247
2021-05-18,4127.83,0.010511513501527778,0.16686510376764158,0.2134,0.0001,3.9682539682539683e-07,1.0904276181336172
2021-05-19,4115.68,0.010415092163251875,0.16533446247469316,0.2218,0.000125,4.96031746031746e-07,1.0772450445945196
2021-05-20,4159.12,0.009966495406267262,0.15821320972710498,0.2067,0.0001,3.9682539682539683e-07,1.041726494435352
2021-05-21,4155.86,0.009961621116288344,0.15813583277249157,0.2014999999999999,0.000125,4.96031746031746e-07,1.0404008932096076
2021-05-24,4197.05,0.009488793410705758,0.15062992564077485,0.184,0.0001,3.9682539682539683e-07,1.0008406193471728
2021-05-25,4188.13,0.009479604276926025,0.15048405266430318,0.1884,0.0001,3.9682539682539683e-07,0.9977463567247469
2021-05-26,4195.99,0.009077570565443121,0.14410196534881486,0.1736,0.0001,3.9682539682539683e-07,0.9572246356099186
