Date,PX_LAST,GARCH_Volatility,Sigma_Annualized,NIFVIX,IN003M,Daily_STIR,Theoretical_Spread
2022-02-03,15135.9,0.011753718797429029,0.18658450150909425,0.1916,0.0421,0.00016706349206349207,4.470883584534022
2022-02-04,15085.45,0.01168548889572494,0.18550138539776986,0.188975,0.0423,0.00016785714285714285,4.430114750010034
2022-02-08,14857.05,0.011141210590610344,0.1768612351617241,0.19685,0.0422,0.00016746031746031747,4.1598225527923205
2022-02-09,15016.35,0.011737597309362394,0.1863285808199626,0.18555,0.0422,0.00016746031746031747,4.429486726767209
2022-02-10,15112.2,0.011516070799137442,0.18281195649078322,0.1771,0.0421,0.00016706349206349207,4.373628007986099
2022-02-11,14891.3,0.011028755293199652,0.17507606265836115,0.1868,0.0421,0.00016706349206349207,4.1273277185409825
2022-02-14,14400.4,0.01157054685221185,0.18367673702384266,0.229775,0.0421,0.00016706349206349207,4.187340353141735
2022-02-15,14805.55,0.015464428191600014,0.24549018697673974,0.206125,0.0421,0.00016706349206349207,5.753977329444297
2022-02-16,14789.9,0.016851632171478316,0.26751136746760196,0.205925,0.0421,0.00016706349206349207,6.263497729937171
2022-02-17,14772.05,0.01588699550376268,0.2521982350977442,0.22005,0.0421,0.00016706349206349207,5.897830271781913
2022-02-18,14710.7,0.014988991986188431,0.23794287119396812,0.22165,0.0422,0.00016746031746031747,5.541349069940679
2022-02-21,14597.1,0.014228694659890953,0.22587352530686539,0.229025,0.0422,0.00016746031746031747,5.219650195605027
2022-02-22,14489.05,0.013708147565292,0.2176100963588291,0.266625,0.0422,0.00016746031746031747,4.991469804484041
2022-02-23,14506.95,0.01321214740329665,0.20973633788550444,0.245425,0.0422,0.00016746031746031747,4.816807623423301
2022-02-24,13775.7,0.012477404317175738,0.19807265298510415,0.319825,0.0422,0.00016746031746031747,4.319641647186472
2022-02-25,14187.4,0.020424926905632853,0.32423566283385935,0.2674,0.0422,0.00016746031746031747,7.282374408172018
2022-02-28,14307.95,0.021213957797476764,0.3367611399332583,0.2857,0.0421,0.00016706349206349207,7.6279666734972125
2022-03-02,14199.8,0.020090816703608447,0.31893182780358253,0.292325,0.0421,0.00016706349206349207,7.169510432300285
2022-03-03,14135.95,0.019096334237645066,0.3031449080746624,0.28155,0.0421,0.00016706349206349207,6.7839821884945195
2022-03-04,13893.15,0.01805615563454802,0.2866325846573503,0.279575,0.0422,0.00016746031746031747,6.304283225651943
2022-03-07,13564.25,0.017961141359548263,0.28512427980144756,0.2933,0.0422,0.00016746031746031747,6.122649796405767
2022-03-08,13706.75,0.018663327007172315,0.29627113138832,0.285875,0.0421,0.00016706349206349207,6.428849407287089
2022-03-09,13979.6,0.017818345630340897,0.2828574678748587,0.274675,0.0422,0.00016746031746031747,6.259963895191049
2022-03-10,14189.0,0.017788124420548695,0.28237772104228065,0.255825,0.0422,0.00016746031746031747,6.342955316494681
2022-03-11,14237.15,0.017312046481109313,0.2748202180476366,0.25345,0.042,0.0001666666666666667,6.194142328682574
2022-03-14,14374.6,0.016320927369350688,0.25908668991149725,0.256775,0.0419,0.00016626984126984128,5.895902907630443
2022-03-15,14215.85,0.015616033934323299,0.24789685353219004,0.2673,0.0417,0.00016547619047619047,5.578960781683691
2022-03-16,14481.8,0.015210275167145265,0.24145563279076662,0.241175,0.0418,0.00016587301587301585,5.535659320914419
2022-03-17,14721.7,0.015373865878549185,0.2440525548258161,0.2261,0.042,0.0001666666666666667,5.6878847434823
2022-03-21,14602.35,0.01529132678635711,0.2427422873575285,0.246225,0.042,0.0001666666666666667,5.61148311808347
2022-03-22,14724.05,0.014704185208619821,0.2334217037630547,0.2407,0.042,0.0001666666666666667,5.440990840993891
2022-03-23,14695.15,0.014058542384920596,0.2231724416793647,0.247475,0.0419,0.00016626984126984128,5.191873191695777
2022-03-24,14699.35,0.013299627696133593,0.21112504448229838,0.2393,0.042,0.0001666666666666667,4.913007068319985
2022-03-25,14651.7,0.012560842528699276,0.19939719353029187,0.2343,0.0419,0.00016626984126984128,4.625051580776471
2022-03-28,14675.85,0.011946744920647592,0.18964869622054564,0.2261,0.0419,0.00016626984126984128,4.406184354644665
2022-03-29,14761.9,0.011300664186983804,0.1793924825316784,0.213025,0.042,0.0001666666666666667,4.192335769886995
2022-03-30,14896.9,0.010806596116777792,0.17154939506466216,0.2061,0.0419,0.00016626984126984128,4.045709271549185
2022-03-31,14894.5,0.010553658133982034,0.1675341290670627,0.2056,0.0424,0.00016825396825396826,3.950379438821983
2022-04-04,15384.2,0.010010969488994133,0.15891921390320307,0.179075,0.0419,0.00016626984126984128,3.8704453320351604
2022-04-05,15390.5,0.013727611604850577,0.2179190784079134,0.184875,0.042,0.0001666666666666667,5.30954710029755
2022-04-06,15327.9,0.012959067569777443,0.20571882007747974,0.190225,0.0421,0.00016706349206349207,4.991903661511969
2022-04-07,15201.25,0.012346777026512152,0.19599900903190015,0.189975,0.0421,0.00016706349206349207,4.716748336550609
2022-04-08,15342.4,0.012036896519569048,0.1910798084867917,0.176875,0.0423,0.00016785714285714285,4.641064842378
2022-04-11,15325.5,0.01167639947775447,0.18535709536069675,0.1827,0.0425,0.00016865079365079366,4.497109034317418
2022-04-12,15164.7,0.01106764751051746,0.17569345746811393,0.181575,0.0424,0.00016825396825396826,4.217926260689637
2022-04-13,15138.55,0.011100845257987166,0.17622045537146813,0.17785,0.0425,0.00016865079365079366,4.223282846913662
2022-04-18,14926.05,0.010547954905847411,0.16744359312717583,0.19335,0.0425,0.00016865079365079366,3.956607947035536
2022-04-19,14726.65,0.011087366562170799,0.17600648770870259,0.19775,0.0425,0.00016865079365079366,4.103384485049446
2022-04-20,14850.3,0.011452703886188876,0.1818060379327125,0.186725,0.0425,0.00016865079365079366,4.2741827453678525
2022-04-21,15053.95,0.011085571969437978,0.17597799943224846,0.178525,0.0425,0.00016865079365079366,4.1939033307530735
2022-04-22,14894.85,0.011229508302567606,0.1782629178847737,0.183525,0.0425,0.00016865079365079366,4.203457976307618
2022-04-25,14673.0,0.01125094273593479,0.17860317896587263,0.212575,0.0424,0.00016825396825396826,4.148753825433687
2022-04-26,14898.35,0.011795210010547967,0.18724315409813683,0.191875,0.0425,0.00016865079365079366,4.41625016635362
2022-04-27,14756.0,0.012030806158111541,0.19098312699592537,0.20605,0.0425,0.00016865079365079366,4.461420772564907
2022-04-28,14913.9,0.011861966916656138,0.18830288712928667,0.193775,0.0425,0.00016865079365079366,4.445880133334867
2022-04-29,14783.35,0.011625911861762673,0.1845556293034798,0.19415,0.0426,0.00016904761904761904,4.319263581080122
2022-05-02,14736.3,0.011429173527690725,0.1814325050716347,0.202825,0.0425,0.00016865079365079366,4.232657322154864
2022-05-04,14393.35,0.010898794338080877,0.17301299645400492,0.218775,0.0425,0.00016865079365079366,3.9423047340628727
2022-05-05,14395.5,0.012919937202534194,0.20509764475486214,0.202925,0.0462,0.00018333333333333334,4.674088763287273
2022-05-06,14145.75,0.012208022745469846,0.19379635310599913,0.2125,0.0463,0.00018373015873015874,4.3399140621959305
2022-05-09,13991.75,0.012942239988417436,0.20545169050480802,0.220325,0.0464,0.00018412698412698412,4.550837043518641
2022-05-10,13855.95,0.01279742464806393,0.2031528182451927,0.223025,0.0465,0.00018452380952380953,4.45624122898198
2022-05-11,13771.8,0.012561127617596465,0.19940171917623292,0.228025,0.0465,0.00018452380952380953,4.347395445578059
2022-05-12,13465.25,0.012081585999145345,0.1917892319818704,0.24265,0.0465,0.00018452380952380953,4.0883512179239005
2022-05-13,13471.5,0.013632988183582603,0.21641697816265046,0.23485,0.0467,0.0001853174603174603,4.615479170481649
2022-05-17,13926.05,0.01287061946547848,0.20431474995001878,0.227425,0.0468,0.00018571428571428572,4.504402627506352
2022-05-18,13918.2,0.015853603840356608,0.25166815887433275,0.22295,0.0469,0.0001861111111111111,5.54524591045174
2022-05-19,13550.9,0.01494966772243388,0.23731861785965658,0.245575,0.047,0.0001865079365079365,5.091074275062965
2022-05-20,13895.05,0.016607059420278986,0.2636288954047841,0.231,0.0471,0.0001869047619047619,5.7991264304173455
2022-05-23,13835.8,0.01739773249203907,0.2761804413021804,0.233975,0.0471,0.0001869047619047619,6.049321084146413
2022-05-24,13747.25,0.01646882594693091,0.26143450704472204,0.25635,0.0473,0.0001876984126984127,5.689684650664731
2022-05-25,13587.75,0.015693005290090385,0.24911873592480116,0.252825,0.0474,0.0001880952380952381,5.358748911784005
2022-05-26,13722.55,0.015325613323622417,0.2432865692630578,0.227175,0.0475,0.0001884920634920635,5.285212240625242
2022-05-27,13873.15,0.014717419426731973,0.23363179046258156,0.2148,0.0475,0.0001884920634920635,5.131171231445478
2022-05-30,14154.8,0.014229534409701077,0.225886855921832,0.1998,0.0475,0.0001884920634920635,5.061790859816938
2022-05-31,14119.6,0.014719723278193514,0.2336683629707308,0.204775,0.0475,0.0001884920634920635,5.2231415779278905
2022-06-01,14082.9,0.01392712779117508,0.22108629967719337,0.20845,0.0476,0.0001888888888888889,4.929052379201039
2022-06-02,14167.95,0.013193348377923386,0.20943791260933614,0.2032,0.0476,0.0001888888888888889,4.697554665549433
2022-06-03,14077.9,0.012559889090001252,0.19938205816017998,0.19975,0.0477,0.0001892857142857143,4.443585050750698
2022-06-06,14054.1,0.012097508054522548,0.19204198677520487,0.202025,0.0478,0.0001896825396825397,4.272762886088913
2022-06-07,13935.6,0.011471151910321473,0.18209889123692474,0.20425,0.0478,0.0001896825396825397,4.017376745268393
2022-06-08,13886.9,0.011262958544092629,0.17879392400699523,0.198375,0.0506,0.0002007936507936508,3.930679927010715
2022-06-09,13977.1,0.010758134006007362,0.1707800829060152,0.1914,0.0511,0.00020277777777777777,3.778887305778426
2022-06-10,13781.75,0.010339124390380134,0.16412851146664878,0.19575,0.0511,0.00020277777777777777,3.5809484773012628
2022-06-13,13416.9,0.01090437852317641,0.1731016426442313,0.22365,0.0512,0.00020317460317460318,3.676740784519552
2022-06-14,13388.3,0.013573310236528966,0.21546962012269766,0.218875,0.0512,0.00020317460317460318,4.566894836826123
2022-06-15,13380.85,0.01285242610441358,0.204025939296678,0.221475,0.0513,0.00020357142857142856,4.321939091613785
2022-06-16,13089.2,0.012152227751526605,0.1929106350357421,0.228675,0.0513,0.00020357142857142856,3.997411478291724
2022-06-17,12994.75,0.013607312225117931,0.216009384958026,0.227575,0.0514,0.00020396825396825396,4.443754712912323
2022-06-20,12950.75,0.013108150723293212,0.20808544177071167,0.224125,0.0515,0.00020436507936507934,4.266248639301921
2022-06-21,13241.9,0.012458459645199652,0.19777191564079366,0.211425,0.0515,0.00020436507936507934,4.145954138239631
2022-06-22,13047.75,0.013552705337477081,0.21514252749061238,0.213,0.0515,0.00020436507936507934,4.443973135997567
2022-06-23,13178.8,0.013733793407199464,0.2180172114779293,0.2088,0.0515,0.00020436507936507934,4.5485835247204705
2022-06-24,13322.5,0.013270777192493428,0.21066705693531335,0.2055,0.0516,0.00020476190476190477,4.443159442165324
2022-06-27,13444.55,0.012911673521256637,0.20496646288141626,0.21005,0.0516,0.00020476190476190477,4.362532048977755
2022-06-28,13464.25,0.012463657072661194,0.1978544222439169,0.2145,0.0517,0.00020515873015873018,4.217329163197519
2022-06-29,13417.85,0.011780878331195524,0.1870156457415179,0.219,0.0517,0.00020515873015873018,3.9725600728070276
2022-06-30,13387.55,0.011233718159161113,0.1783297472863837,0.2184,0.0518,0.00020555555555555556,3.779501546157462
2022-07-01,13394.45,0.010686094002793496,0.1696364833083021,0.2125,0.0518,0.00020555555555555556,3.597110710623838
2022-07-04,13472.65,0.010128258574403822,0.16078112041218057,0.209725,0.052,0.00020634920634920634,3.4292391709141157
2022-07-05,13461.85,0.009728815801148746,0.1544401629659712,0.207875,0.052,0.00020634920634920634,3.291354994626545
2022-07-06,13631.3,0.00925683275846882,0.14694766444214719,0.202675,0.052,0.00020634920634920634,3.171098506306407
2022-07-07,13765.6,0.00952293294151728,0.15117187389119716,0.192025,0.052,0.00020634920634920634,3.2943966490825005
2022-07-08,13828.25,0.009465590279357025,0.15026158734965456,0.18395,0.052,0.00020634920634920634,3.2894625410090157
2022-07-11,13886.85,0.009064033442612734,0.14388707018595562,0.183675,0.052,0.00020634920634920634,3.1632630034864633
2022-07-12,13779.0,0.008683229761804133,0.13784199915941014,0.185475,0.052,0.00020634920634920634,3.0068315029438963
2022-07-13,13726.95,0.008728173519359766,0.13855545919227205,0.1852,0.052,0.00020634920634920634,3.0109775483265366
2022-07-14,13702.65,0.008450409416398236,0.13414609075480918,0.1834,0.0521,0.00020674603174603175,2.9099963453718374
2022-07-15,13790.2,0.008104549281330052,0.12865573131999944,0.175975,0.0522,0.00020714285714285716,2.8087275060847787
2022-07-18,13984.4,0.007920622655824345,0.12573598665657096,0.1716,0.0522,0.00020714285714285716,2.7836418885740386
2022-07-19,14051.65,0.008607980758664686,0.13664745826713517,0.172025,0.0523,0.00020753968253968253,3.0397559941425243
2022-07-20,14164.4,0.008288797742544044,0.13158058496691075,0.168225,0.0523,0.00020753968253968253,2.9505289278886266
2022-07-21,14271.8,0.008209495727109346,0.13032170449907224,0.168575,0.0525,0.00020833333333333332,2.944458232510897
2022-07-22,14336.6,0.008102604421588435,0.1286248576287321,0.1665,0.053,0.00021031746031746032,2.919315243892015
2022-07-25,14279.5,0.007815201607692843,0.12406247939872463,0.1768,0.0532,0.0002111111111111111,2.804551533929043
2022-07-26,14141.45,0.007636773160887032,0.12123001561631847,0.1817,0.0533,0.00021150793650793651,2.7140266198066456
2022-07-27,14262.55,0.008056061137741807,0.1278860059031813,0.1813,0.0533,0.00021150793650793651,2.887554140609609
2022-07-28,14469.1,0.008051311048608277,0.12781060057586505,0.170125,0.0533,0.00021150793650793651,2.9276444108513715
2022-07-29,14665.65,0.008773338672825029,0.139272433776243,0.1655,0.0532,0.0002111111111111111,3.23352570462157
2022-08-01,14846.85,0.009239773021177074,0.14667684950831086,0.17485,0.0529,0.00020992063492063494,3.4475111283518345
2022-08-02,14876.6,0.00948087503953562,0.1505042253953455,0.1853,0.0529,0.00020992063492063494,3.5445584226736173
2022-08-03,14878.05,0.009014728516891246,0.14310437875473822,0.1845,0.0534,0.00021190476190476192,3.3706118964532834
2022-08-04,14892.45,0.008582818665438068,0.13624802242027445,0.192575,0.0536,0.0002126984126984127,3.2122269671185677
2022-08-05,14900.4,0.00817878171794765,0.1298341347190266,0.18915,0.0558,0.00022142857142857145,3.062645823179537
2022-08-08,14993.35,0.007807413981163941,0.12393885466013108,0.193025,0.0561,0.0002226190476190476,2.9418206151462982
2022-08-10,14985.8,0.0076431000250866375,0.12133045147182467,0.195875,0.0562,0.00022301587301587302,2.8784574112478367
2022-08-11,15095.15,0.007328341450529375,0.11633381400400246,0.18355,0.0562,0.00022301587301587302,2.780055887617891
2022-08-12,15140.55,0.007296664910698993,0.11583096452328513,0.176075,0.0565,0.0002242063492063492,2.7763643940320435
2022-08-17,15379.05,0.0070224767034063424,0.11147836166974726,0.176775,0.0565,0.0002242063492063492,2.7141277979594634
2022-08-18,15404.6,0.008174696752257004,0.12976928789903652,0.1735,0.0565,0.0002242063492063492,3.1646983637674566
2022-08-19,15236.65,0.0078048408146530225,0.12389800690811198,0.18285,0.0566,0.0002246031746031746,2.988572888775252
2022-08-22,15001.75,0.008367612389458648,0.13283172869934318,0.190375,0.0567,0.000225,3.1546682700868587
2022-08-23,15090.5,0.00954336656585664,0.15149624762151112,0.1905,0.0568,0.0002253968253968254,3.61922272891843
2022-08-24,15140.4,0.009197808184786367,0.14601067838291493,0.1843,0.0569,0.00022579365079365078,3.499708010274844
2022-08-25,15100.65,0.008777130899022156,0.1393326335008404,0.1957,0.0569,0.00022579365079365078,3.3308753655537657
2022-08-26,15147.55,0.008437292713191498,0.13393786954657275,0.18215,0.0571,0.0002265873015873016,3.211853497165521
2022-08-29,14972.75,0.008071436651256356,0.12813008461341777,0.198225,0.0571,0.0002265873015873016,3.0371251655633387
2022-08-30,15325.05,0.008679102286008758,0.13777647751242814,0.187,0.0573,0.00022738095238095238,3.3426191147696045
2022-09-01,15211.2,0.010854881547002863,0.17231590250660195,0.198725,0.0577,0.00022896825396825397,4.149526459823392
2022-09-02,15201.6,0.010626944740295635,0.16869751787548878,0.1955,0.0576,0.00022857142857142857,4.059828724609815
2022-09-05,15294.4,0.010085540471784444,0.1601029915561121,0.196625,0.0576,0.00022857142857142857,3.8765166576336014
2022-09-06,15313.05,0.009703173496561118,0.1540331040000826,0.19525,0.0576,0.00022857142857142857,3.7340967583686506
2022-09-07,15319.4,0.00921546579909163,0.14629098432010545,0.193675,0.0576,0.00022857142857142857,3.5478820255325445
2022-09-08,15440.7,0.008765673392236563,0.1391507512192433,0.18305,0.0576,0.00022857142857142857,3.401437135074957
2022-09-09,15467.4,0.008625961663743138,0.13693289628624783,0.177175,0.0577,0.00022896825396825397,3.353011481104204
2022-09-12,15577.4,0.008221709458941589,0.13051559148112113,0.179375,0.0578,0.00022936507936507935,3.2186026240569845
2022-09-13,15669.85,0.008077099725823126,0.1282199831351759,0.1747,0.058,0.00023015873015873016,3.1807576203746066
2022-09-14,15630.7,0.007866519353507991,0.12487712335835247,0.182775,0.0582,0.00023095238095238095,3.0900917740668774
2022-09-15,15580.35,0.007599971828489895,0.12064581257568657,0.183925,0.0585,0.00023214285714285717,2.9757715487598944
2022-09-16,15243.95,0.007395536473304581,0.11740050192162957,0.198225,0.0589,0.00023373015873015874,2.8332027173610186
2022-09-19,15293.55,0.010117983749889118,0.16061801262959616,0.1994,0.0591,0.00023452380952380952,3.8887706813907243
2022-09-20,15470.35,0.009625757198757103,0.15280415837160616,0.187975,0.0595,0.0002361111111111111,3.7423564089399406
2022-09-21,15361.25,0.009725569176145796,0.15438862439182266,0.19325,0.0596,0.0002365079365079365,3.7544962847632632
2022-09-22,15335.3,0.009583870432343699,0.15213922656867904,0.18815,0.0598,0.0002373015873015873,3.6935443889283306
2022-09-23,15057.65,0.009144802669055143,0.14516924190647768,0.205925,0.0599,0.00023769841269841272,3.4605227082292913
2022-09-26,14725.7,0.010623180844380308,0.16863776788017268,0.218925,0.0599,0.00023769841269841272,3.9313393849693057
2022-09-27,14727.3,0.012477754502583488,0.19807821200611417,0.215675,0.0603,0.00023928571428571429,4.6181652101763575
2022-09-28,14620.6,0.01179662075436777,0.18726554896200173,0.22095,0.0607,0.00024087301587301586,4.334437552786312
2022-09-29,14602.5,0.011462695981256127,0.18196465752445928,0.213025,0.0609,0.00024166666666666667,4.206529604183288
2022-09-30,14829.35,0.010872028201755791,0.17258809721235954,0.199675,0.0631,0.0002503968253968254,4.051750682808688
2022-10-03,14638.5,0.011261620249956297,0.1787726792462005,0.21365,0.0629,0.00024960317460317457,4.142928614083303
2022-10-04,14965.8,0.011540427249561577,0.18319860315463843,0.1957,0.063,0.00025,4.340420434828502
2022-10-06,15053.05,0.01279769416363309,0.20315709667221546,0.19315,0.063,0.00025,4.841346075265847
2022-10-07,15036.7,0.012185949441330364,0.19344595026579978,0.188125,0.0631,0.0002503968253968254,4.604917350913638
2022-10-10,14951.65,0.011540637047099154,0.18320193358729903,0.196225,0.0633,0.0002511904761904762,4.336395474438632
2022-10-11,14721.9,0.011123937591168118,0.1765870347962024,0.2049,0.0637,0.0002527777777777778,4.115593008368705
2022-10-12,14829.95,0.011755173282755356,0.1866075907478486,0.20175,0.0638,0.00025317460317460315,4.38105483756317
2022-10-13,14730.3,0.011297620613938858,0.17934416730743447,0.2029,0.0642,0.0002547619047619047,4.18223645554599
2022-10-14,14815.1,0.010972841954124436,0.17418846591737563,0.182575,0.0643,0.00025515873015873015,4.085392093427799
2022-10-17,14906.15,0.010500273486237605,0.16668667405649942,0.184175,0.0644,0.00025555555555555553,3.9334730196001146
2022-10-18,15056.55,0.010084954967737023,0.1600936969675055,0.174525,0.0646,0.0002563492063492064,3.816010473357437
2022-10-19,15068.6,0.009985686164985125,0.15851785357733364,0.174875,0.0646,0.0002563492063492064,3.781472553303047
2022-10-20,15112.1,0.009477345930868568,0.15044820253204907,0.172325,0.0647,0.0002567460317460317,3.5993307101025493
2022-10-21,15081.1,0.009025410116729382,0.1432739438953943,0.1728,0.0649,0.00025753968253968253,3.420662561831705
2022-10-25,15158.1,0.008642415759159243,0.13719409695336507,0.1688,0.065,0.00025793650793650796,3.292230683417074
2022-10-27,15244.25,0.008334211880367091,0.1323015120550279,0.165975,0.0651,0.00025833333333333334,3.1928682297075284
2022-10-28,15241.6,0.008084331914909183,0.12833479057771371,0.159225,0.0653,0.0002591269841269841,3.096600277901871
2022-10-31,15424.0,0.0077280041152556316,0.12267826211910084,0.158025,0.0653,0.0002591269841269841,2.9955384461918584
2022-11-01,15537.4,0.00815257430053765,0.12941810486519384,0.1613,0.0652,0.0002587301587301587,3.1833438207777363
2022-11-02,15497.55,0.00803361464736029,0.12752967891504713,0.166625,0.0648,0.00025714285714285715,3.12884820574709
2022-11-03,15484.7,0.007755308080953009,0.12311169913734743,0.159425,0.0645,0.00025595238095238096,3.017952220362531
2022-11-04,15530.85,0.007438723179360388,0.11808606962663584,0.15655,0.0646,0.0002563492063492064,2.9033822440878794
2022-11-07,15615.15,0.007151681187056618,0.11352941926182608,0.15585,0.0646,0.0002563492063492064,2.8064995980739695
2022-11-09,15567.25,0.007000811563660554,0.11113443823842635,0.15915,0.065,0.00025793650793650796,2.738867530906191
2022-11-10,15440.0,0.0068459590186314345,0.10867623029423146,0.155675,0.0649,0.00025753968253968253,2.6563933273109797
2022-11-11,15649.1,0.007198254906124958,0.11426875413154339,0.14405,0.0649,0.00025753968253968253,2.8309178087984037
2022-11-14,15650.2,0.00794568415328384,0.12613382559513517,0.1491,0.0649,0.00025753968253968253,3.1250837723705445
2022-11-15,15693.9,0.0075969846657296955,0.1205983928369516,0.14635,0.065,0.00025793650793650796,2.99628205426734
2022-11-16,15663.3,0.007291811166324525,0.1157539137200312,0.151,0.065,0.00025793650793650796,2.870313456133772
2022-11-17,15597.25,0.007052443458261682,0.11195406915542845,0.148775,0.0651,0.00025833333333333334,2.764384006717137
2022-11-18,15550.85,0.00697004377808058,0.11064601478420573,0.1439,0.0654,0.00025952380952380953,2.7239579628503634
2022-11-21,15453.8,0.0068127672125263715,0.10814932670711702,0.147975,0.0657,0.00026071428571428567,2.6458770933945743
2022-11-22,15509.2,0.006942861530755503,0.1102145099852177,0.138425,0.066,0.0002619047619047619,2.7060679192677526
2022-11-23,15538.15,0.0067189085808185105,0.10665936711974222,0.140425,0.0661,0.00026230158730158735,2.6236682581611603
2022-11-24,15680.8,0.006470402610742622,0.10271445714292826,0.134775,0.0661,0.00026230158730158735,2.549825751976641
2022-11-25,15727.25,0.006746129394974586,0.1070914841481923,0.133325,0.0662,0.0002626984126984127,2.6663572019651838
2022-11-28,15784.45,0.006518747070819291,0.10348190165471159,0.13565,0.0663,0.0002630952380952381,2.5858572935330812
2022-11-29,15812.45,0.006336125524701007,0.10058287448428505,0.13615,0.0663,0.0002630952380952381,2.517873976769806
2022-11-30,15946.15,0.006119938105046911,0.09715100559037208,0.138075,0.0664,0.0002634920634920635,2.452528359084681
2022-12-01,16003.95,0.006364808358056238,0.10103820034801293,0.1336,0.0664,0.0002634920634920635,2.5599032980512675
2022-12-02,15963.5,0.006196354171769893,0.09836407304268444,0.1345,0.0666,0.0002642857142857143,2.4858532239281885
2022-12-05,15967.2,0.006091905618047439,0.09670600365498454,0.137325,0.0667,0.0002646825396825397,2.444517342530162
2022-12-06,15922.85,0.0058980027605584455,0.09362789121846049,0.140425,0.0668,0.00026507936507936506,2.360136277592119
2022-12-07,15862.0,0.005841232912190474,0.09272669781396951,0.140775,0.0679,0.00026944444444444444,2.3284872455978984
2022-12-08,15911.1,0.005868423132091858,0.09315832917368283,0.133975,0.0679,0.00026944444444444444,2.346567238037096
2022-12-09,15812.75,0.005727496523653189,0.09092118861943986,0.134775,0.0679,0.00026944444444444444,2.276060002761369
2022-12-12,15828.0,0.006011656040330697,0.09543208110224584,0.133175,0.0679,0.00026944444444444444,2.3912856492538594
2022-12-13,15904.5,0.005819855557533605,0.09238734282930648,0.128825,0.0679,0.00026944444444444444,2.3261816974609246
2022-12-14,15963.8,0.0057726162379196765,0.09163744187849238,0.12885,0.068,0.0002698412698412699,2.3159032288481285
2022-12-15,15783.8,0.00566785449978487,0.08997440084237496,0.137325,0.0682,0.00027063492063492063,2.248235425319308
2022-12-16,15636.35,0.006752659258148344,0.10719514251251057,0.1407,0.0685,0.0002718253968253968,2.653512714020053
2022-12-19,15755.2,0.007280780627587781,0.11557880934608428,0.135525,0.0687,0.00027261904761904763,2.882787506337536
2022-12-20,15726.2,0.0072812436437173535,0.11558615949927543,0.1378,0.0688,0.000273015873015873,2.877664279975761
2022-12-21,15527.55,0.007038307390704107,0.11172966603978593,0.155625,0.0689,0.00027341269841269845,2.7465153036241645
2022-12-22,15431.5,0.008031313789060539,0.12749315392186827,0.151875,0.069,0.0002738095238095238,3.1146216208248916
2022-12-23,15046.0,0.008002541650379037,0.127036410380036,0.1616,0.069,0.0002738095238095238,3.025934788161976
2022-12-26,15298.55,0.011298665998340564,0.17936076227034276,0.159325,0.0691,0.0002742063492063492,4.343976811883294
2022-12-27,15418.35,0.011783159429282921,0.1870518570510503,0.1529,0.0692,0.0002746031746031746,4.565724168661291
2022-12-28,15432.8,0.011351390388637618,0.18019773601886382,0.15395,0.0691,0.0002742063492063492,4.4025453736476265
2022-12-29,15485.2,0.010745203980449852,0.17057482511358993,0.148125,0.0692,0.0002746031746031746,4.181591424633098
2022-12-30,15448.85,0.010209592451173187,0.16207225567875966,0.148675,0.0695,0.00027579365079365083,3.9638274573012495
2023-01-02,15523.65,0.009743028960142563,0.15466578987022478,0.14685,0.0686,0.0002722222222222222,3.801001689513214
2023-01-03,15557.8,0.009330529223697715,0.14811755955914824,0.14385,0.0685,0.0002718253968253968,3.648083312889412
2023-01-04,15393.0,0.008878005247308909,0.14093396413623518,0.151975,0.0683,0.000271031746031746,3.4343853749164737
2023-01-05,15386.2,0.009221255745550338,0.14638289687071018,0.149825,0.0683,0.000271031746031746,3.565592771525644
2023-01-06,15272.0,0.008781060536612506,0.13939501456368047,0.15025,0.0683,0.000271031746031746,3.3701812947697363
2023-01-09,15450.1,0.008779837365586863,0.13937559732561194,0.146525,0.0682,0.00027063492063492063,3.4090089499995884
2023-01-10,15325.25,0.009005363651993413,0.1429557161332499,0.1551,0.0682,0.00027063492063492063,3.4683199786136356
2023-01-11,15301.35,0.00904234697612968,0.14354280820317625,0.15435,0.0682,0.00027063492063492063,3.4771325410297322
2023-01-12,15279.6,0.008641911019638822,0.1371860844618777,0.15275,0.0681,0.0002702380952380952,3.3184262891531944
2023-01-13,15346.1,0.008269321883477941,0.13127141528896125,0.1446,0.0683,0.000271031746031746,3.1891753869658714
2023-01-16,15305.45,0.007959338525758135,0.12635058203838895,0.150225,0.0681,0.0002702380952380952,3.06149553758587
2023-01-17,15396.15,0.007691591542182783,0.1221002304414205,0.1459,0.0685,0.0002718253968253968,2.9760414794127428
2023-01-18,15466.35,0.007518243747572785,0.11934841951226315,0.143725,0.0685,0.0002718253968253968,2.9222335279837353
2023-01-19,15419.7,0.007284092415910595,0.11563138235586659,0.1396,0.0686,0.0002722222222222222,2.8226831587658125
2023-01-20,15347.9,0.007098337837672377,0.1126826198424065,0.137875,0.0689,0.00027341269841269845,2.7378929330884603
2023-01-23,15403.2,0.0070452234240584175,0.11183945466567313,0.136175,0.0693,0.000275,2.727197515896478
2023-01-24,15388.55,0.006812716129178141,0.1081485157841037,0.136575,0.0695,0.00027579365079365083,2.6346865827981674
2023-01-25,15171.95,0.006580060884757719,0.10445522827639539,0.14655,0.0696,0.00027619047619047615,2.5088944302960954
