Date,PX_LAST,PX_VOLUME_x,NIFVIX,IN003M,PX_BID,PX_VOLUME_y,PX_ASK,PX_SPREAD
21-08-2020,9423.55,2430585395,0.199375,0.0437,11381.45,105255,11382.9,1.45
20-08-2020,9368.75,2506729364,0.206175,0.0441,11291.25,152193,11293.8,2.55
19-08-2020,9412.55,2285969076,0.199575,0.0442,11427.3,102303,11428,0.7
18-08-2020,9382.05,1901523426,0.2043,0.0445,11406.4,145568,11406.5,0.1
17-08-2020,9267.9,1752057939,0.213075,0.0449,11280,147875,11281,1
14-08-2020,9214.4,2466598785,0.216725,0.0452,11186.1,197302,11187.35,1.25
13-08-2020,9307.85,2339287272,0.205675,0.0452,11323.25,116308,11326.5,3.25
12-08-2020,9284.8,2142381903,0.20845,0.0453,11313.95,131018,11314.75,0.8
11-08-2020,9291,2023060444,0.2136,0.0454,11347.75,132166,11348.95,1.2
10-08-2020,9268.55,2076871976,0.2251,0.0456,11293.25,125516,11294,0.75
07-08-2020,9198.65,2334527570,0.225775,0.0457,11228.2,136949,11230.6,2.4
06-08-2020,9169.1,1905172327,0.2315,0.0457,11210.5,187792,11212,1.5
05-08-2020,9088.75,2032470879,0.235675,0.0458,11131.5,189461,11134.55,3.05
04-08-2020,9074.95,1877931258,0.23815,0.046,11108,191627,11110.35,2.35
03-08-2020,8932.05,2139060424,0.25185,0.046,10916.05,183761,10917,0.95
31-07-2020,9035.75,1981775570,0.241925,0.046,11102,184351,11105,3
30-07-2020,9031.7,1999618009,0.247275,0.0461,11101.35,162627,11102.6,1.25
29-07-2020,9096.1,2109124615,0.241125,0.0462,11210,207178,11211,1
28-07-2020,9141.75,1802104773,0.236425,0.0463,11299.3,187009,11302,2.7
27-07-2020,9024.9,1664767288,0.250175,0.0464,11114.2,162868,11116,1.8
24-07-2020,9085.95,2024581094,0.24535,0.0463,11170,181513,11170.7,0.7
23-07-2020,9114.05,1727173615,0.2464,0.0463,11217.35,132415,11217.75,0.4
22-07-2020,9046.6,2483774626,0.24885,0.0464,11126,172639,11126.15,0.15
21-07-2020,9070.6,2512400599,0.244275,0.0465,11175,147524,11176,1
20-07-2020,8985.1,2673796393,0.247125,0.0464,11010.25,156649,11011.75,1.5
17-07-2020,8895.3,2616331036,0.241575,0.0468,10931.9,185379,10932.8,0.9
16-07-2020,8766.6,2664281047,0.253625,0.0467,10696.85,190922,10697.9,1.05
15-07-2020,8689.85,2327779172,0.2629,0.0468,10641.75,239766,10642,0.25
14-07-2020,8693.35,1953674967,0.266375,0.0469,10608,225225,10610,2
13-07-2020,8834.2,2073963572,0.252525,0.0468,10812.55,168331,10814.35,1.8
10-07-2020,8813.95,2816580137,0.249425,0.0468,10772.5,196207,10774.25,1.75
09-07-2020,8851.5,2300310833,0.249125,0.0469,10843.05,172748,10844,0.95
08-07-2020,8785,3096997669,0.261,0.047,10682.5,204646,10683.1,0.6
07-07-2020,8850.3,2505957552,0.251025,0.0471,10752.1,191939,10755.95,3.85
06-07-2020,8815.7,2347395075,0.251975,0.047,10760,172579,10760.45,0.45
03-07-2020,8696.25,2107628036,0.257675,0.047,10565.2,154072,10569,3.8
02-07-2020,8647.85,2239635423,0.265075,0.0468,10550,198814,10552,2
01-07-2020,8554.75,2168775132,0.281175,0.047,10395.05,223251,10396.9,1.85
30-06-2020,8474.8,2658379272,0.291175,0.0469,10256.95,204976,10258.5,1.55
29-06-2020,8488.05,2842439723,0.2891,0.0469,10260,219119,10261.95,1.95
26-06-2020,8559,3182178991,0.28735,0.047,10328.65,229894,10332,3.35
25-06-2020,8499.9,3294912797,0.297275,0.0468,10290,248867,10290.2,0.2
24-06-2020,8496.25,3725013436,0.295775,0.0469,10296.05,254896,10297.25,1.2
23-06-2020,8621.1,2834696037,0.2934,0.0468,10479.45,193208,10480,0.55
22-06-2020,8486.45,3839180399,0.3046,0.0473,10303,199280,10305,2
19-06-2020,8403.4,3211337834,0.29965,0.0474,10245.05,234803,10246.7,1.65
18-06-2020,8283.65,3027587687,0.31455,0.0475,10070,242211,10074.95,4.95
17-06-2020,8140.45,2294565569,0.33355,0.0475,9850.1,244971,9851,0.9
16-06-2020,8152.3,3098568883,0.32965,0.0476,9885.05,330480,9885.6,0.55
15-06-2020,8086.45,2907938830,0.325775,0.0476,9817.05,278736,9820.25,3.2
12-06-2020,8196.4,3756577636,0.308225,0.0477,9941.9,325664,9944.85,2.95
11-06-2020,8137,4593850025,0.2966,0.0478,9895.5,235678,9897,1.5
10-06-2020,8293.35,3271455440,0.294375,0.0479,10140,212745,10142.4,2.4
09-06-2020,8238.1,4062026406,0.30205,0.048,10008.5,224913,10010,1.5
08-06-2020,8323.95,4757123169,0.296475,0.0481,10165.05,195455,10168,2.95
05-06-2020,8299.35,4518404839,0.2868,0.0483,10178.65,206467,10180,1.35
04-06-2020,8185.9,3295275673,0.2969,0.0486,10014.1,233510,10015,0.9
03-06-2020,8203,3483800210,0.300425,0.0486,10085,225795,10085.9,0.9
02-06-2020,8137.45,3195724501,0.30115,0.0488,9987,218792,9987.9,0.9
01-06-2020,8020.1,2991531089,0.307425,0.0489,9776,246296,9778,2
29-05-2020,7822.4,5404237465,0.3022,0.0489,9482.1,230942,9482.25,0.15
28-05-2020,7732.25,2575437304,0.300175,0.049,9490.25,193090,9490.75,0.5
27-05-2020,7595.55,2021180725,0.312725,0.0492,9311.1,272349,9311.15,0.05
26-05-2020,7424.5,1846214834,0.3147,0.0496,9048,210317,9049,1
22-05-2020,7416,2012105957,0.323775,0.0504,9040.05,239626,9043,2.95
21-05-2020,7470.6,1993003977,0.32985,0.0517,9063.3,203480,9066.7,3.4
20-05-2020,7426.85,2053411161,0.3581,0.052,9083.85,251003,9086,2.15
19-05-2020,7284.5,2674472069,0.394525,0.0522,8891,299479,8892,1
18-05-2020,7245.25,2235846866,0.40915,0.052,8828.5,286896,8830,1.5
15-05-2020,7504.05,1829354717,0.380175,0.0521,9120.05,210664,9125.95,5.9
14-05-2020,7514.55,2144455767,0.381825,0.0521,9149.05,234501,9153.35,4.3
13-05-2020,7667,2904380722,0.38835,0.0519,9391,255310,9391.4,0.4
12-05-2020,7520.9,2249675676,0.38205,0.0524,9225,257550,9226.55,1.55
11-05-2020,7556.4,2505750345,0.380375,0.0521,9227.1,216224,9229.1,2
08-05-2020,7552,1635029843,0.384075,0.0521,9234.15,175761,9235,0.85
06-05-2020,7575.5,2096198864,0.412475,0.0525,9300.65,313421,9301.2,0.55
05-05-2020,7523.05,1839701448,0.436075,0.0526,9222,245493,9222.9,0.9
04-05-2020,7596.9,2167488400,0.4367,0.0529,9294.3,242475,9295,0.7
30-04-2020,8012.9,2658018047,0.339875,0.0529,9860,192468,9860.25,0.25
29-04-2020,7797.2,2061251466,0.338375,0.0529,9526.2,157182,9526.55,0.35
28-04-2020,7672.45,1782031657,0.35355,0.0528,9416.5,195505,9419.8,3.3
27-04-2020,7603.95,1630332943,0.380425,0.0528,9304,220401,9305.75,1.75
24-04-2020,7493.45,1939421775,0.391175,0.0527,9149.75,224572,9153.15,3.4
23-04-2020,7625.3,2285043159,0.3923,0.0527,9287.5,207322,9291.65,4.15
22-04-2020,7533.8,2142369093,0.428225,0.0529,9199.25,259840,9200,0.75
21-04-2020,7395.85,1882944565,0.451975,0.0529,8961.05,238467,8962,0.95
20-04-2020,7614.6,2219054607,0.43455,0.0529,9264,250146,9265.05,1.05
17-04-2020,7614.4,2497502001,0.425925,0.0538,9331.1,300005,9332,0.9
16-04-2020,7412.3,2106472595,0.46095,0.0545,9058,281021,9060,2
15-04-2020,7344.35,2823852623,0.49735,0.0558,8945,311338,8947.45,2.45
13-04-2020,7360.35,2415416399,0.514575,0.056,9026.9,239053,9028.2,1.3
09-04-2020,7441.65,1903043499,0.49745,0.0562,9070,305142,9074,4
08-04-2020,7161.45,2175036885,0.522425,0.0563,8755.9,398663,8757.1,1.2
07-04-2020,7149,1905877368,0.518,0.0567,8877,335107,8882,5
03-04-2020,6638.45,1629545801,0.553025,0.0573,8105.5,255856,8109,3.5
